"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1972","1972",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1973","1973",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1974","1974",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1975","1975",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1976","1976",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1977","1977",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1978","1978",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1979","1979",1.5,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1980","1980",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1981","1981",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1982","1982",2.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1983","1983",1.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1984","1984",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1985","1985",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1986","1986",2.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1987","1987",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1988","1988",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1989","1989",3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1990","1990",3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1991","1991",2.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1992","1992",1.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1993","1993",0.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1994","1994",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1995","1995",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1996","1996",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1997","1997",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1998","1998",0.8,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","1999","1999",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","LUX","Luxembourg","2000","2000",1.1,,
